"Chain","Date","Block","Hash","From","From_label","To","To_label","Token","Token_symbol","Amount"
"eth","2025-06-07 01:59:47","22649582","0x1ce51898ccbec93dc1c70690c888d73c3c62b76e427ddda04a15ed6de49a0936","0xab416865d3e810743808bcc753f7ebf278c601a0","Uniswap V2: NVIDIA AI 15","0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae","EthDev","0x174cd3359c6a4e6b64d2995da4e2e4631379526e","NVIDIA AI","67,878,000,000"
"eth","2025-06-03 03:19:11","22621403","0xe875fc69246e2541a93d15453a7691fdb05c201b6d85913b009ff85316a80610","0xab416865d3e810743808bcc753f7ebf278c601a0","Uniswap V2: NVIDIA AI 15","0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae","EthDev","0x174cd3359c6a4e6b64d2995da4e2e4631379526e","NVIDIA AI","996,850,000,000"
"eth","2025-06-02 04:13:35","22614543","0xae0e8f7dffa3e12fe352dca925fcd4d406f6a0bda85eb78ec6f7d701b845b775","0xab416865d3e810743808bcc753f7ebf278c601a0","Uniswap V2: NVIDIA AI 15","0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae","EthDev","0x174cd3359c6a4e6b64d2995da4e2e4631379526e","NVIDIA AI","855,000,000,000"
"eth","2025-06-26 17:39:35","22790162","0x4a4cf1e4e46fe54bb62437ffdfe376d4a8a324941421a059b875359d22e985eb","0x54d7ae423edb07282645e740c046b9373970a168","DeGate: Depost Contract Proxy","0xaf8ae6955d07776ab690e565ba6fbc79b8de3a5d","Rhino.fi","0x256a63a4900bddcf7703b601ac0b70aa2d7f9318","SORA","500"
"eth","2025-07-26 04:37:11","23000972","0x0a13a8e39cb1f0af71bb2031e5077eb05d40c7bc5661cb53069fe2712a3ab701","0x9d4d7abddcad93c9db702af8f5aa7b9265267cda","UniswapV2Pair_0x9d4d","0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae","EthDev","0xd2f89f59fbc7125b406e3f60a992dfa9fdb76524","MISTRAL AI","23,000,000,000,000"
"eth","2025-07-25 10:18:35","22995515","0xc5ecaa5df5456a99c064ae828a519ee4c1377f77a533349c533aa3c1d42f6ec5","0x9d4d7abddcad93c9db702af8f5aa7b9265267cda","UniswapV2Pair_0x9d4d","0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae","EthDev","0xd2f89f59fbc7125b406e3f60a992dfa9fdb76524","MISTRAL AI","566,565,000,000,000"
"eth","2025-07-16 07:16:11","22930196","0x742045dd928d2484f914f8bdc4bd7307f07d59c5a5f76cf6d356ada7502a0331","0x9d4d7abddcad93c9db702af8f5aa7b9265267cda","UniswapV2Pair_0x9d4d","0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae","EthDev","0xd2f89f59fbc7125b406e3f60a992dfa9fdb76524","MISTRAL AI","100,000,000,000,000"
"eth","2025-07-02 03:41:59","22828926","0xc2f95f897cbe4d70885c654d48fc210d7205f0373fc2edc47f14d6ed50b3b397","0x9d4d7abddcad93c9db702af8f5aa7b9265267cda","UniswapV2Pair_0x9d4d","0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae","EthDev","0xd2f89f59fbc7125b406e3f60a992dfa9fdb76524","MISTRAL AI","252,527,000,000,000"
"eth","2025-07-02 03:41:35","22828924","0x89b758ab05a0582adcaf8cd4c29be6e16cc9200037a837c5524601238c2f4104","0x9d4d7abddcad93c9db702af8f5aa7b9265267cda","UniswapV2Pair_0x9d4d","0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae","EthDev","0xd2f89f59fbc7125b406e3f60a992dfa9fdb76524","MISTRAL AI","996,867,000,000,000"
"eth","2025-06-29 11:53:47","22809913","0x265c327b8713ba1441473770599b2342bb50072ff2d2762baba2aa75f34a68c3","0x9d4d7abddcad93c9db702af8f5aa7b9265267cda","UniswapV2Pair_0x9d4d","0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae","EthDev","0xd2f89f59fbc7125b406e3f60a992dfa9fdb76524","MISTRAL AI","678,678,678,538.45544352"
"eth","2025-06-29 11:49:47","22809893","0x3c4d6c158a128b3ecb72ce10a0f599d8bc3ba4edb9bcdb1c10e7cae3a626d2da","0x9d4d7abddcad93c9db702af8f5aa7b9265267cda","UniswapV2Pair_0x9d4d","0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae","EthDev","0xd2f89f59fbc7125b406e3f60a992dfa9fdb76524","MISTRAL AI","989,765,468,745.55541287"
"eth","2025-06-29 11:25:59","22809775","0xbdabbe718a067e0536ae9a83ca0393f0c9ed3155c13cf2763cab98dc168fac34","0x9d4d7abddcad93c9db702af8f5aa7b9265267cda","UniswapV2Pair_0x9d4d","0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae","EthDev","0xd2f89f59fbc7125b406e3f60a992dfa9fdb76524","MISTRAL AI","56,565,233,484.58458453"
"eth","2025-06-28 09:09:35","22801948","0x4ba9b5c0ea58dd876c24a9a0cd590d4aba07f861966e770413af2f2a3bc6f7b6","0x9d4d7abddcad93c9db702af8f5aa7b9265267cda","UniswapV2Pair_0x9d4d","0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae","EthDev","0xd2f89f59fbc7125b406e3f60a992dfa9fdb76524","MISTRAL AI","85,851,323,651,534.34545545"
"eth","2025-06-28 09:09:11","22801946","0xcc2ad2e5567ba951c4c8459ef5498f241725018fb9943bb42eaf8be08012575a","0x9d4d7abddcad93c9db702af8f5aa7b9265267cda","UniswapV2Pair_0x9d4d","0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae","EthDev","0xd2f89f59fbc7125b406e3f60a992dfa9fdb76524","MISTRAL AI","75,575,245,454,556.55555622"
"eth","2025-06-28 08:59:59","22801900","0xf0ec9c18ce858e00b0ea7cc1e0c04ade4dcd59d183be51dfaba185a257f98102","0x9d4d7abddcad93c9db702af8f5aa7b9265267cda","UniswapV2Pair_0x9d4d","0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae","EthDev","0xd2f89f59fbc7125b406e3f60a992dfa9fdb76524","MISTRAL AI","654,684,534,534,554.55434553"
"eth","2025-06-28 08:59:23","22801897","0x8db62e71a50caf57287e56ef7d50c66040644f42c316d3b045334696eb2ed015","0x9d4d7abddcad93c9db702af8f5aa7b9265267cda","UniswapV2Pair_0x9d4d","0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae","EthDev","0xd2f89f59fbc7125b406e3f60a992dfa9fdb76524","MISTRAL AI","45,345,345,345,345,434.34348345"
"eth","2025-07-14 04:59:11","22915181","0xf0c4f35ad13ab506d02a3341cdb111004834f4ef22d49a8874c17792f8ced02d","0xd9d459f525efa8e48685a0681fb26449d8886280","UniswapV2Pair_0xd9d4","0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae","EthDev","0xb150a6514a17f19b845f74f7b42b4ee61ac317bf","PEPECORE","3,500,000,000,000"
"eth","2026-01-21 22:22:47","24286123","0xb3f656ea619d67ad8d2e8b9948adc85052b86f7a81554e8c2d8d2feb1e711e43","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","Shepkita Inu: SHEP Token","0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae","EthDev","0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee","Ether","0.00103355"
"eth","2026-01-19 23:03:23","24271982","0xcb9cd5c813b4a111e745f7f7f360b41e573cfb7f008ef94d4fa115de02f6088a","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","Shepkita Inu: SHEP Token","0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae","EthDev","0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee","Ether","0.00143213"
"eth","2026-01-19 17:28:59","24270317","0x9e673672479a96de0c02022ab895794224e744c134dfdb07f343312dd1d9faec","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","Shepkita Inu: SHEP Token","0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae","EthDev","0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee","Ether","0.00067009"
"eth","2026-01-19 16:17:35","24269963","0x105db7687cfeea84ebe2dcb21b851b19860daa32242794c27e04cf44ec2e4106","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","Shepkita Inu: SHEP Token","0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae","EthDev","0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee","Ether","0.00123788"
"eth","2025-12-17 12:30:11","24032345","0xb33f20eb1be2db1559b926ca445819b9b5057081a41ed23d7d464e152f89e4b0","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","Shepkita Inu: SHEP Token","0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae","EthDev","0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee","Ether","0.00376565"
"eth","2025-11-22 08:26:47","23853295","0x9717b7970e2f60cf76d59369498ee6c7e34ae8acf4c9e2a8a6bb64f9fc56a850","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","Shepkita Inu: SHEP Token","0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae","EthDev","0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee","Ether","0.00213609"
"eth","2025-11-08 01:29:35","23751270","0xd339de86b3eb87a632e63502e3b5009371dc8023807ef460d8a1c28e4104e571","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","Shepkita Inu: SHEP Token","0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae","EthDev","0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee","Ether","0.00026841"
"eth","2025-10-13 01:35:59","23565557","0x4dd0866d1f2f30a8e3814f9bba49960dec724b31e9767914884b33c62e456946","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","Shepkita Inu: SHEP Token","0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae","EthDev","0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee","Ether","0.00066902"
"eth","2025-10-07 03:55:35","23523330","0x79ebe4d56da612344ab76fbf6d9501f33fcb712f3d48841641541dd38e568e42","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","Shepkita Inu: SHEP Token","0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae","EthDev","0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee","Ether","0.01280360"
"eth","2025-10-05 11:01:59","23511136","0x38255c99634fecfe5afc9ca38dab9feb787c7f1a2846b2ead4152bd53e421fd5","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","Shepkita Inu: SHEP Token","0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae","EthDev","0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee","Ether","0.00000001"
"eth","2025-08-08 06:25:59","23094541","0xf7822fa6457314c5ffad4811e3116f38e2707231d61b9af4f714eb062bc7a21c","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","Shepkita Inu: SHEP Token","0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae","EthDev","0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee","Ether","0.00026894"
"eth","2025-07-18 01:58:59","22942957","0x67587d2f55c1ac07b186492efe08f3e9aab9836c6c7740c42e28ac592ab6692f","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","Shepkita Inu: SHEP Token","0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae","EthDev","0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee","Ether","0.00094945"
"eth","2025-09-04 21:40:59","23292491","0xb196d5e4c7b4c292c2a34906ed0ad6de8048512f32029932d922e0468c9f8304","0x3ddb59b591b63906617ad1d245a70f915d73b494","Egonauts: EGONS Token","0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae","EthDev","0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee","Ether","0.02"
"eth","2025-09-19 14:02:35","23397594","0xba7d7375b59083df0f4a3acf84df6cc238da5d85b88518efd77a949228c25ad3","0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec","Bitfinex: Hot Wallet","0xaf8ae6955d07776ab690e565ba6fbc79b8de3a5d","Rhino.fi","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","WBTC","0.50093838"
"eth","2025-11-17 13:27:47","23819187","0xb53aae20ddce3cb2b589c163f972542bf2940df7a7afaadff67046f12da677c2","0x61a145f9c8dbc6f20c5f14111e8c423759ba90b7","Fake Phishing","0x89c6340b1a1f4b25d36cd8b063d49045caf3f818","Permit2Proxy","0xc43c6bfeda065fe2c4c11765bf838789bd0bb5de","RED","8,569.78037258"
"eth","2025-12-02 08:57:59","23924734","0x7278970f563d63301d6308dc5f3b7fa98046e9128dd5a5addb27256b03cd9a60","0x8290d0a3b6d55e9aaf05a59fb3a18a71c309dd61","HSendBatchTokens","0xaf8ae6955d07776ab690e565ba6fbc79b8de3a5d","Rhino.fi","0x4fbb350052bca5417566f188eb2ebce5b19bc964","GRG","0.025"
"eth","2026-01-22 23:27:47","24293604","0xa3d347610161b88762501b2db7ff5212a06bb0a1bcbbd5398aef88be949cc193","0x2e5b657e2dc5d3e4c0af5fea0ca48ebad2c39a6b","","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","0.97"
"eth","2026-01-23 00:32:35","24293927","0xbe7378a9278741ac8416fcbeb1c9f9f590fd4898f7f81a5978625842427f2a29","0x2e5b657e2dc5d3e4c0af5fea0ca48ebad2c39a6b","","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","0.97"
"eth","2026-01-23 01:36:35","24294247","0xda98563f14e4a250a4b4d35da5e3d93468cbd2a69b257a190eb6a758bcbe86f2","0x2e5b657e2dc5d3e4c0af5fea0ca48ebad2c39a6b","","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","0.97"
"eth","2026-01-23 02:42:11","24294574","0x9c82334dd954a96481bce0b21c7ea2d999ed6bee81c61ddbe7424830207e6379","0x2e5b657e2dc5d3e4c0af5fea0ca48ebad2c39a6b","","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","0.97"
"eth","2026-01-23 03:48:11","24294904","0x2cad156901874ba41622e6e919e4d04e3157f667cda604a33c366017a4bda782","0x2e5b657e2dc5d3e4c0af5fea0ca48ebad2c39a6b","","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","0.97"
"eth","2026-01-23 04:51:35","24295217","0xe24e557ebbe1dbfc96ddd2f7abc0a4c6cdffee66df1920a940363ac4e214dc3c","0x2e5b657e2dc5d3e4c0af5fea0ca48ebad2c39a6b","","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","0.97"
"eth","2026-01-23 05:57:59","24295546","0xbe5b16f4b2a548062077b63d70f6178b7a6432a9b4c614474256d9112119c68a","0x2e5b657e2dc5d3e4c0af5fea0ca48ebad2c39a6b","","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","0.97"
"eth","2026-01-23 07:01:35","24295861","0xb7f50e384d631edc57d8d0e8b1df69bd0c7eea8a1f11bc87fbf7b98df9c30269","0x2e5b657e2dc5d3e4c0af5fea0ca48ebad2c39a6b","","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","0.97"
"eth","2026-01-23 08:06:47","24296186","0x6db7829f8f918d06d68258a463889983e0a43f0d3136282441aab1ed89874159","0x2e5b657e2dc5d3e4c0af5fea0ca48ebad2c39a6b","","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","0.97"
"eth","2026-01-23 09:11:59","24296510","0x647ca3faf3bc6ca27bff9ffc73990076ef49dd5c7022586f4342399915ae1770","0x2e5b657e2dc5d3e4c0af5fea0ca48ebad2c39a6b","","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","0.97"
"eth","2026-01-23 10:17:23","24296834","0x48481801d3d9eeba6df270ac975023f34768445a8a4d9a8e53efa184e5bbff5c","0x2e5b657e2dc5d3e4c0af5fea0ca48ebad2c39a6b","","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","0.97"
"eth","2026-01-23 11:21:35","24297154","0x7c3657a4a02063791c9ee9f207db8e2c3309f356cf324a8bc83b7af8f0b47454","0x2e5b657e2dc5d3e4c0af5fea0ca48ebad2c39a6b","","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","0.97"
"eth","2026-01-23 12:27:35","24297482","0x2004a8696b7b0de10283edb788460b25248dfeb878967ed270828e5ce3cd348f","0x2e5b657e2dc5d3e4c0af5fea0ca48ebad2c39a6b","","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","0.97"
"eth","2026-01-23 13:31:47","24297800","0x748742c4db84970c9d519454614f66eb00f69ad0cef33057b69dacc91203b0f6","0x2e5b657e2dc5d3e4c0af5fea0ca48ebad2c39a6b","","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","0.97"
"eth","2026-01-23 14:37:23","24298125","0x36faa2297d7be8a186e39adc6d8e59762eafb1f1e5d6ebe044cc3e047963daf0","0x2e5b657e2dc5d3e4c0af5fea0ca48ebad2c39a6b","","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","0.97"
"eth","2026-01-23 16:34:11","24298706","0xf1728c9435d103060628f350c3411babf22cc508336409e8260d5e7b6169c6cb","0x2e5b657e2dc5d3e4c0af5fea0ca48ebad2c39a6b","","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","0.97"
"eth","2026-01-23 22:22:59","24300444","0x5bc331fa1d410b8672ce4dcd0f83b45aa070d0f7269f8dfac407040e74a26edc","0x2e5b657e2dc5d3e4c0af5fea0ca48ebad2c39a6b","","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","0.97"
"eth","2026-01-23 23:26:59","24300762","0xc9d5526b446a32d3668f29aba784a3531111dcf29d5ae2ba86d1093f90284f40","0x2e5b657e2dc5d3e4c0af5fea0ca48ebad2c39a6b","","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","0.97"
"eth","2026-01-24 00:32:11","24301086","0x9c25fb4a4a1757818710059aadeaac0009f225e2197d25dd2b6186bc6a87430f","0x2e5b657e2dc5d3e4c0af5fea0ca48ebad2c39a6b","","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","0.97"
"eth","2026-01-24 01:36:23","24301406","0x490deeff7348e3788edf5724bb51576ac04bd609ea0febb92d8a6cc1295f65db","0x2e5b657e2dc5d3e4c0af5fea0ca48ebad2c39a6b","","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","0.97"
"eth","2026-01-24 02:41:47","24301732","0x4ec29f5d811931f5b77b3e49759f1f785ed6a158e557cbde954562ed4ee335b7","0x2e5b657e2dc5d3e4c0af5fea0ca48ebad2c39a6b","","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","0.97"
"eth","2026-01-24 03:46:23","24302055","0x6ca57c66a8c696c02a75b7cc30ad185ffdf326f64f2ca87e639c39312f77c8d0","0x2e5b657e2dc5d3e4c0af5fea0ca48ebad2c39a6b","","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","0.97"
"eth","2026-01-24 04:51:47","24302380","0x5a68ea190415b0f50cf2be3fc101ba494c223bcd966a4ac9ba33913ac989473c","0x2e5b657e2dc5d3e4c0af5fea0ca48ebad2c39a6b","","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","0.97"
"eth","2026-01-24 05:56:35","24302703","0xeee3da649c368b473b01948b2b3d8f51aa9728bed1b9173a4244602d271d51c5","0x2e5b657e2dc5d3e4c0af5fea0ca48ebad2c39a6b","","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","0.97"
"eth","2026-01-24 07:02:11","24303030","0x40d3666a7db0ed09d278bdc0fa348fa00c70096321ca2ffe5f962c31f74ed5bb","0x2e5b657e2dc5d3e4c0af5fea0ca48ebad2c39a6b","","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","0.97"
"eth","2026-01-24 08:08:59","24303363","0xc698c655311f1a477943143bef9f32a151384b49b3576e8d4108429ed2ba666e","0x2e5b657e2dc5d3e4c0af5fea0ca48ebad2c39a6b","","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","0.97"
"eth","2026-01-24 09:12:59","24303681","0xa7ede4fa00c14b95c2a5412138ae3f81be1a9c76574d1022d39dc548b9bfd62e","0x2e5b657e2dc5d3e4c0af5fea0ca48ebad2c39a6b","","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","0.97"
"eth","2026-01-24 10:16:35","24303998","0x5a8401ce3b38ecba25b8fbc0f059ab4018db5109c4b9eb5b1b5b51a8c22c41dd","0x2e5b657e2dc5d3e4c0af5fea0ca48ebad2c39a6b","","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","0.97"
"eth","2026-01-24 11:21:35","24304323","0x984b22dca2eb3b1e54700152f3445e68ba4bbc9e1283fa1189e566e5ad4d7dee","0x2e5b657e2dc5d3e4c0af5fea0ca48ebad2c39a6b","","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","0.97"
"eth","2026-01-24 12:26:35","24304647","0x1b41b1aaee8283be220edf7a8710314ce5091d717a552b8db26f17c0c0125348","0x2e5b657e2dc5d3e4c0af5fea0ca48ebad2c39a6b","","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","0.97"
"eth","2026-01-24 13:31:47","24304971","0xe949acea1aa4fed0d2e5aa3f0f0c4cb589cc77d8657e5970e84c62d8601533d4","0x2e5b657e2dc5d3e4c0af5fea0ca48ebad2c39a6b","","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","0.97"
"eth","2026-01-24 14:36:35","24305294","0x261bd7998a4413eab760fb21420e13280b45e9019f547f33b5666c01dbe4c4bd","0x2e5b657e2dc5d3e4c0af5fea0ca48ebad2c39a6b","","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","0.97"
"eth","2026-01-24 22:22:35","24307614","0xe5b16b1bedc04281fc58478b4d2af2274dbc47e9be67cccd3f6a7a41aca6393f","0x2e5b657e2dc5d3e4c0af5fea0ca48ebad2c39a6b","","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","0.97"
"eth","2026-01-24 23:26:35","24307932","0xcab0d802138ec1f177be1a17c8330aa9a8d56441ce1a6daced227049f65c5cd4","0x2e5b657e2dc5d3e4c0af5fea0ca48ebad2c39a6b","","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","0.97"
"eth","2026-01-25 00:31:35","24308256","0x4aa7b53c256aab82dc8b5c85417d2dee064d93b2437600d089acfd677a1c6d5f","0x2e5b657e2dc5d3e4c0af5fea0ca48ebad2c39a6b","","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","0.97"
"eth","2026-01-25 01:36:47","24308579","0xbdf68fc165d3ff94fba5971c5e624311c3cc6673b582f151b1613067667218f7","0x2e5b657e2dc5d3e4c0af5fea0ca48ebad2c39a6b","","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","0.97"
"eth","2026-01-25 02:41:35","24308903","0xaa158785adad4d2a812051ad02ac68d008c96b2233f5c94ca20bec96370bd246","0x2e5b657e2dc5d3e4c0af5fea0ca48ebad2c39a6b","","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","0.97"
"eth","2026-01-25 03:46:47","24309228","0x478a95e254ae1d5518f84ce28c6218d05b7ec7acf19162d0569e7c3351639554","0x2e5b657e2dc5d3e4c0af5fea0ca48ebad2c39a6b","","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","0.97"
"eth","2026-01-25 04:51:59","24309551","0xa8b8ac7511dc794b91a7c7fb6226ee9ed0cfac051043f9691662b7a4665a0ede","0x2e5b657e2dc5d3e4c0af5fea0ca48ebad2c39a6b","","0x0e9c4e7db2845e6d1a7e84e84ec55f76e2515185","Uniswap V2: SHEP 6","0x7b86f9feb2832c3c455148f33acaf59f8a4250ed","SHEP","0.97"
